ISO3,Year,gdp_real_gwt_next,gdp_real_gwt_prev,gdp_real_gwt,gdp_real_us_fixed,gdp_per_capita,gdp_pp_govt,gdp_pp_private,inflation_pp,unemployment,renew_energy,agric_employment,vulnerable_employment,imports,exports,foreign_inv,real_interest_rate,cab,population,pop_density,pop_growth,life_expectancy,death_rate,child_mortality,renewable_energy_output,agric_land,agff_gdp,arable_land,rural_pop,electricity_access,fuel_exports,metal_exports,co2_emissions,industry_gdp,service_value_added
SAU,2009,5.03948402628657,6.24977275479299,-2.05924918993833,484743219780.272,18202.6926160124,22.1869949646486,36.7788019777011,-15.7132304268204,,0.01,4.05999994277954,4.84000020846725,37.7697180383797,47.0886170744962,36457666666.6667,,4.88341028201113,26630303.0,12.3879736148003,2.82495712979043,73.75,3.488,13.0,0.0,80.6790746572762,2.85408847271204,1.48672599305016,18.133,100.0,87.8041747949147,0.231975459893341,15.2656918240584,55.0200012311434,36237.4810605704
RWA,2009,7.33465610774428,11.161243240151,6.24825992909668,5604817040.90414,572.92740613386,12.7562937084634,82.2981266250085,7.14745096308107,,90.54,80.7200012207031,78.3400001525879,26.4516018938524,10.3727513605083,118670000.0,8.937107027914,,9782770.0,396.545196595055,2.67518890808298,62.129,7.979,69.6,39.975845410628,73.3226591001216,25.3697728245828,45.3534657478719,83.07,15.4454612731934,0.0536388840609877,25.0637471463376,0.0603101139834583,15.674576334291,4040.96580467072
RUS,2009,4.50000000003065,5.19996926498843,-7.79999391343111,1196806973081.95,8381.861328125,20.786596659721,54.6364845992039,1.97061260332814,8.30000019073486,3.6,8.27000045776367,7.31999999284744,20.4969598237716,27.938101204296,36583100000.0,13.0799652855766,4.12087479027539,142785349.0,8.71872030491785,0.0301077605196216,68.6846341463415,14.1,10.7,17.6440464827356,13.1584362579663,4.08444869720522,7.42809828740168,26.358,100.0,63.0130269894952,5.25762018292406,10.8321340724202,29.3269390259533,14909.5375414142
ROU,2009,-3.90123628018621,9.30746717077338,-5.51739440805439,160676983612.891,7888.89584723392,16.1045586466913,63.1248135222372,4.08677823184487,6.8600001335144,22.14,29.0900001525879,31.3600006103516,32.4492215401029,26.0236122287219,4637684879.54339,12.6704102021291,-4.72944264174738,20367487.0,88.5311962096844,-0.833088754778975,73.309756097561,12.6,13.1,26.9357995185397,59.2062940102582,6.11643294787061,38.2030774580544,46.302,100.0,5.89431759497167,3.59700704753544,3.96268813548145,36.4248709347848,19266.7240684487
PRT,2009,1.73762547590566,0.319247925063081,-3.12207942033321,204424561357.608,19343.2800499088,21.3058745458386,64.7568260664193,1.09813586372714,9.43000030517578,24.9,11.4499998092651,18.6200002431869,34.1989508086976,27.2937427180784,5585829214.06952,,-10.267481626243,10568247.0,115.386472322306,0.0953308592370666,78.7268292682927,9.9,3.9,36.9649569540439,40.3491647559777,1.95062621184125,13.1125668741129,40.036,100.0,4.85933046059872,2.89606706746845,5.3272788984834,19.857190463856,43408.2203488517
POL,2009,3.74052128123097,4.19996858982597,2.8321780367128,398194455498.077,10437.1618539351,18.7527195204169,61.670523496292,3.7855576881331,8.17000007629395,8.84,13.289999961853,18.6199998855591,38.1255443596144,37.1422532388258,14025000000.0,,-4.22115458537563,38151603.0,124.564460624265,0.067763227021235,75.6951219512195,10.1,6.3,5.74241832703595,50.9958208175526,2.55891838705563,39.3953245396369,38.996,100.0,3.07888270847877,3.63941419142715,7.79154704890447,29.5082086696671,25340.4139406711
PHL,2009,7.33449996034538,4.34448730509183,1.44832306275669,212999535577.942,2304.83654532061,9.82659857784527,73.189219811945,2.73825856642382,3.85999989509583,33.98,33.7599983215332,42.9300003051758,30.6670651873867,30.2195255995892,2064620677.76657,5.67257824063166,4.80078470526326,92414161.0,309.9378240601,1.64985843674273,69.667,5.572,32.1,32.5850680706061,40.580876681088,14.5402133153152,18.4458530368582,54.629,84.3000030517578,1.90873424213089,3.91237655213636,0.825631074568299,31.5225426812628,6529.46477795038
PER,2009,8.33245910749577,9.1265683014642,1.0958236592427,138740245654.411,4818.59721188038,11.466355995307,63.7827901621957,2.06369833440615,3.96000003814697,32.92,28.5200004577637,50.9699993133545,21.669876876324,26.4420527390278,6430652960.91184,18.5944908019559,-0.598288729210879,28792663.0,22.49426796875,0.803219606503164,74.12,5.3,20.8,60.5909684472653,19.24484375,7.40390665571257,3.7675,23.759,86.42431640625,7.73522159130539,36.6022097950135,1.42987809668544,33.551682543695,8449.19973814273
PRY,2009,11.0952312685521,6.4962921197091,-0.261137328080281,26811261862.8241,4349.6742947847,9.13708153040746,66.5944222637725,3.64796491881232,5.46000003814697,65.36,27.9599990844727,44.8600015640259,32.7447278132603,38.0972540491829,142542622.566202,27.9872353881339,2.48208589137432,6163970.0,15.5146488799396,1.3503219318629,72.45,5.407,26.9,100.0,40.0783790586459,10.2498016455612,9.71054618676063,41.063,96.8913345336914,37.7862941235128,0.360957490933964,0.741405323462213,37.0789758316243,8914.70305853839
PNG,2009,10.1284540720232,-0.296457845880582,6.80042148322096,14836945298.4298,2076.6150613623,,,-4.87930996849984,,56.02,67.2099990844727,81.8600006103516,,,420038762.450145,15.7415559435155,-5.09159374446994,7144774.0,15.7770039305746,2.38768244502485,61.739,8.458,59.3,39.1853126792886,2.62774367354149,21.6434677774704,0.662456388287771,86.963,17.2000007629395,,,0.704011100954117,29.7716417489587,12263.4035357581
PAN,2009,5.82799349428571,9.85565485158463,1.24299231776419,35220667197.0027,9840.33292132568,11.9487537015838,55.9722829332117,6.47095991225268,6.55999994277954,20.37,18.0400009155273,32.2100005149842,69.1663976190321,69.8139705797426,1085500000.0,1.08546664307944,-0.782545457077278,3579215.0,48.1465563626581,1.77615040079667,76.6,4.909,20.5,56.6883586406363,30.0188323917137,3.79324343614368,7.26392251815981,35.149,87.4024124145508,0.875574400423514,4.67619406187405,2.43070053329156,18.4222706448141,25940.9563273002
PAK,2009,1.6066886290532,1.70140546545146,2.83165851919973,218769488047.733,1246.36791205416,10.5188622747459,79.2120006906214,20.6665158147258,0.540000021457672,46.43,43.310001373291,61.7700004577637,19.6760958406122,12.3957524208681,2338000000.0,-5.07930122399191,-2.37488200434297,175525610.0,227.695114674139,2.23333573207748,64.969,7.686,89.1,29.4608681061694,45.7619863013699,22.7173300134617,38.1641760066418,65.207,70.6971130371094,4.11602958270657,1.05318875353553,0.826887879151356,19.1914941748328,5569.85318501075
NOR,2009,0.701833823862358,0.476345013071636,-1.72702030948713,351643773896.869,72823.3024397882,21.5984395183656,42.2466965975851,-5.21392021071466,3.09999990463257,56.72,2.70000004768372,5.85999988019466,27.8191182059897,39.2356785990914,8635762892.0964,,11.6960452864052,4828726.0,13.2205484552792,1.2611272893768,80.7951219512195,8.6,3.4,96.5704425900335,2.77693815641051,1.30031900599593,2.28581441447361,21.185,100.0,62.9875822140808,5.23335646408929,7.75152707053078,34.3017301761883,98351.8709109657
MKD,2009,3.35875085773812,5.47200139015595,-0.358614856979671,8628823478.29707,4207.80489815142,19.0756882172195,76.7474953089802,0.295077614209276,32.1800003051758,18.43,18.5300006866455,22.9300003051758,54.371210403693,32.8055433623879,259530321.486,10.8427361033363,-6.48354444358213,2050671.0,81.311300555115,0.18415802473701,74.4463414634146,9.3,11.0,18.5998828353837,40.1665344964314,10.3701684908181,16.6534496431404,42.883,99.1999969482422,1.11708118666439,3.05207160342954,4.32541343080342,18.9727028474128,14416.0360927104
NGA,2009,8.00565591528178,6.764472777848,8.03692510189684,352745852800.291,2285.73460055145,8.64994794355443,68.0985438065891,0.686098873558521,,88.68,42.1599998474121,84.0399971008301,17.4283689894207,18.6303414162071,8555990006.71682,18.1800016730828,4.70138343519988,154324939.0,169.44446896582,2.66292124478373,50.422,14.622,138.3,22.9003387773676,74.2818867551632,26.7488545066064,35.135105460215,57.412,49.8825073242188,90.3621937439891,0.198132507701918,0.498623213116852,21.2367614815946,8015.54603875023
NER,2009,8.57816674262253,7.73141422777337,1.96260090694645,6722664911.57059,424.326789418745,18.3468416636805,72.7374442332225,4.19005999795191,,83.25,75.4800033569336,89.6000022888184,34.5344060822655,14.977850620897,633819197.134754,0.755772673577094,-18.0270225914123,15843131.0,12.5074058577406,3.80966608809001,56.557,11.901,130.3,1.16731517509728,34.5638272677035,34.7848102748131,11.7628483460962,83.775,12.3268060684204,1.15100863832224,55.5650183630841,0.0681683464534466,22.3397565462644,2466.98772412212
NIC,2009,4.40964549908733,3.43637382878192,-3.29278961915749,9365755448.17113,1630.09198584556,14.49781090224,81.3325355024853,6.03648491800215,8.15999984741211,54.56,28.6599998474121,45.3400011062622,53.0117127098009,33.9816696387841,433900000.0,7.55229647074426,-8.45315167870325,5745538.0,47.7442080771148,1.36867426866105,72.167,5.075,24.9,30.9006660874602,42.4214724945986,16.0677998234503,13.7111517367459,43.279,77.9163131713867,0.816210626975069,1.18197532820163,0.764071156867399,21.0769531550853,3920.38922842999
NZL,2009,1.523877570677,-1.11152307640903,-0.13517017562981,151676251678.028,35252.2315990396,19.7795241550742,58.1631130118833,2.72641870455506,6.11999988555908,30.56,6.48999977111816,11.5800002813339,26.4118122352772,28.73391077007,-52385533.2387357,3.82602756037066,-2.48010779620906,4302600.0,16.340435228438,0.999728031208421,80.7024390243902,6.73,6.2,71.7073619773088,43.6367779423493,5.7506934901985,1.78876609319813,13.78,100.0,5.00698247660389,3.32761532379507,7.24445685778225,21.40478726963,62735.1369338287
NLD,2009,1.34273933636553,2.17032485133603,-3.66688393735825,727793352989.741,44027.6025577706,25.9976121963632,45.6966721187116,0.220701610642962,4.34999990463257,4.38,3.13000011444092,10.8799996376037,54.6525361611415,62.2370135170171,95851297436.2645,1.75875013282005,5.74432577066831,16530388.0,490.079691669137,0.514284544827762,80.5487804878049,8.1,4.6,9.53109744834684,56.8455380966499,1.55319264710119,31.2689000889416,13.712,100.0,8.24328756332864,1.90001527292617,9.70878635717226,20.30849398728,75106.7435685523
NPL,2009,4.81641465118574,6.10463914729478,4.53307872121165,18814604917.2239,699.856165368451,10.7791174899218,79.7872168390888,15.9083302140565,,88.93,70.6100006103516,81.1499977111817,34.6600935774766,12.4193541858921,38271269.9748302,,0.166582495866467,26883531.0,187.537711893966,0.810273513429944,67.178,6.897,48.3,99.5826645264847,28.8803627485176,31.3226520633995,15.3470526682944,83.566,59.7936668395996,0.0016874734955289,5.46515419094088,0.14432628342017,15.0668034711092,3986.8866749758
NAM,2009,6.03924947955858,2.64981203780268,0.295970914001089,8287168432.79712,3982.22639402583,23.5547478241994,69.6925849923373,6.9454042890454,,33.21,28.5200004577637,31.430000782013,72.199669481011,51.5631748119652,829054473.358439,3.90192460538984,-3.54486749440473,2081039.0,2.52771077020248,1.82610099374064,55.207,12.039,51.6,94.5637583892618,47.1377036038334,8.14814459341021,0.971711061715799,59.399,44.0999984741211,0.817470145591871,26.3993027720677,1.45119816636138,28.7519450755932,13756.9364257464
MMR,2009,10.0692860939855,11.0742676521013,10.4098444030112,41491469386.6113,825.694869299286,,,8.76184775732649,,85.48,53.2900009155273,67.0199985504151,,,1078972200.98264,11.1815212930963,3.3474931272426,50250366.0,76.9177498851982,0.640297604598977,63.089,8.989,66.3,75.4738655944859,19.04331853666,39.1116132018205,16.5222715444666,71.305,51.7349090576172,,,0.149053636168902,23.6678015470736,
MOZ,2009,6.50235311519791,7.31775532393037,6.31819723248903,10602996938.1279,463.119787635203,17.4771582979719,74.7634778697289,1.06801231156155,,86.12,77.0500030517578,86.1200008392334,37.6863702314776,27.11882211904,930100407.78,14.4532914232787,-10.2915817286031,22894718.0,29.1140644472138,2.73696083116029,51.738,13.336,107.3,99.9233626127454,50.1593046618683,27.4756494803498,6.99407411175259,68.672,15.0,17.4275034733367,3.89577007455685,0.108758710613371,16.5347203841364,2551.59247212141
MAR,2009,3.8157179167666,5.92327768597593,4.24375732083367,80126248490.8867,2472.79321289063,18.2398264222434,58.6227075297635,0.146912227305961,8.96000003814697,14.26,41.2999992370605,51.9400005340577,39.9119285274348,28.0031744207951,1970323920.01346,,-5.35142524262599,31929087.0,71.5417589065651,1.23620726338632,74.003,5.269,33.0,13.993851974462,67.2251848532377,13.0286192204766,18.0138920008963,42.548,85.5201644897461,3.58160007581336,8.3665132246868,1.52682098301151,24.2382258514889,10568.3702731091
MNG,2009,6.36516168486143,8.90036794671727,-1.26859894053509,6724368796.32902,2514.91655539994,14.1140534152111,58.4354052205536,1.82670368859839,5.8600001335144,4.43,40.0099983215332,55.7599992752076,57.5357578383174,50.2779993278591,623609218.24768,19.484338526318,-7.45624740801022,2673794.0,1.71676010051856,1.57927987004671,66.916,6.66,28.6,0.0,73.3692547623991,17.8644380709085,0.780791924938205,33.42,80.7285003662109,,,5.10136545422826,30.0565585316106,
MDA,2009,7.10000008379275,7.80000014465953,-6.00000028938908,6024714707.63761,2103.34739854669,23.7638735972712,89.7133108310811,2.16939173262072,6.40000009536743,4.84,28.1700000762939,28.4900002479553,73.4912043317434,36.8721225187512,263960000.0,17.9846181155048,-8.91988150945983,2864346.0,99.7091934417099,-0.126231850001986,69.119,11.922,17.4,5.77605679251371,75.1596229857099,8.49746275029227,55.2447552447552,57.349,100.0,0.353821508158087,2.08751047533606,2.66727548504461,17.1628740871454,6670.93174588372
MEX,2009,5.11811814321163,1.14358458719401,-5.28574413681751,963660094723.917,8568.61814933121,11.9169638457325,65.8285493713556,3.94766289502098,5.3600001335144,9.17,13.8100004196167,29.85999917984,28.812770431946,27.1549993271981,19656215096.0,2.99894871915234,-0.850613904785635,112463886.0,57.8532812057923,1.47675580253545,75.128,5.163,19.9,12.9473322527395,52.8213174207156,3.24149414069732,11.905656009671,22.48,98.1982116699219,13.2781279220113,2.48075392025362,3.98679088073827,31.8940938511825,20213.8565550604
MUS,2009,4.37720323945265,5.38696257005078,3.31507698853537,9365482338.58182,7507.82797143711,13.9222500993981,73.248536448265,-0.65420083282801,7.26000022888184,12.78,9.03999996185303,15.920000076294,56.7525603586559,47.6771685929338,256680711.820915,9.96942086716916,-7.1747497411416,1247429.0,614.497044334975,0.265537672832765,72.8824390243903,7.4,14.6,23.6321303841676,44.8275862068966,3.88063998683832,39.4088669950739,58.334,98.957633972168,0.0257222239793185,0.651406016254335,2.74163906426254,23.349648336281,18284.6775644908
MRT,2009,2.62022952055378,-0.331079195278377,0.0978758719728035,4825032404.09673,1421.88395975277,15.763023748306,65.3210799819266,-0.358928161732948,,33.43,36.4000015258789,56.6199979782104,44.7628692989027,37.2457483029123,-3072044.396,19.9304642105487,,3393408.0,3.29233336567381,2.90532113394912,62.266,8.464,98.4,0.0,38.4699718637819,19.178182151624,0.378383622780634,54.314,31.1152858734131,15.7158937808407,11.3512173171589,0.692519114893514,32.7544134822838,5406.61945280622
MLT,2009,5.54363938522218,3.82635941564584,-1.13387346820646,8073730389.43748,19573.7711179956,19.6793719081413,61.1948307163558,2.02085477686364,6.8899998664856,0.26,1.46000003814697,9.62000003457069,147.92809253445,147.022002797635,1444871046.00599,2.40144876440037,-6.41410823754986,412477.0,1288.990625,0.753906931031973,80.2414634146342,7.8,6.7,0.0,29.0625,1.43868224857292,25.0,5.999,100.0,1.53748328082834,0.515916800611779,6.08518775704648,17.5408959699934,
MLI,2009,5.31393527895875,4.77314508142975,4.80632226697864,10453611497.2865,716.912788939413,14.555723543024,70.4399139683828,4.6359321620512,,78.68,68.9899978637695,82.3500022888184,28.8058792394168,21.7133136937268,649211715.168639,0.326434553495261,-6.42598541453243,14581427.0,11.9501282587138,3.2611282849943,54.756,12.91,135.1,72.4608560165516,33.6385317040789,31.7357063129646,5.12657864758767,64.8,24.0308952331543,,,0.172136786781106,24.367103110392,3147.42074627364
MDV,2009,7.26512906840138,9.48533266057873,-7.22884146529458,2905596513.37854,8222.04445890965,,,11.2868331788667,11.6999998092651,1.49,14.0200004577637,26.6799993515015,,,157963586.774204,-0.926644374190486,-9.41593217957294,353391.0,1177.97,2.85393752892743,75.499,3.603,14.9,0.0,23.3333333333333,5.41948176665845,10.0,63.979,99.9000015258789,0.0723389608650904,2.26226896637579,2.57505150449798,9.62024684635871,23497.9936698499
MYS,2009,7.42484738326097,4.83176988913097,-1.51352871598714,216573426577.903,7808.65800789251,13.0484795688336,48.8412121926277,-5.99220155562196,3.66000008583069,2.27,13.5,21.5100002288819,71.1421785856069,91.4167918670926,114664434.56228,11.7823929563059,15.722997143133,27735038.0,84.416490640694,1.81567858471813,74.305,4.619,8.1,7.00585329689749,21.9753462182316,9.21910004390782,2.5719068634911,29.925,99.3000030517578,14.7636800620585,1.53300434287036,6.55957250448984,40.9678238412473,15908.7238058293
MDG,2009,0.619239745847793,6.71263254242815,-3.97870861280433,9864124140.04596,479.559968430628,12.508633973668,71.9295118774833,6.92915908431497,,87.07,75.2900009155273,87.7200012207031,42.0358677611163,20.3758298360304,1293330142.26094,35.2476423691247,-18.171855458644,20569115.0,35.3700777246621,2.82346208892687,62.944,7.583,72.0,58.1708546342934,70.3219039103071,30.4651481321401,5.15871651133198,68.699,17.3999996185303,4.92405323519234,3.01579052541146,0.082162020933835,18.2514602105361,2975.09198599838
LUX,2009,3.76041359255095,-0.30017619444267,-3.23895402683188,52055333610.1398,104574.349887682,16.0810077288414,35.4186269900166,0.870687903518032,5.11999988555908,3.73,1.36000001430511,5.8899997472763,115.607618528539,147.925083013145,27255154248.9126,,5.51620322817179,497783.0,193.354334501216,1.85177523043645,80.6365853658537,7.3,2.9,8.47081218274112,50.7679280315095,0.233334868942186,23.9933811362383,11.822,100.0,1.24434505311501,4.87700606297509,20.9729934135623,11.0066049191433,198981.106703195
LTU,2009,1.65124065328366,2.61442303328732,-14.8386083735986,33842535273.8547,10699.7894581629,21.2656794815335,67.8374979528398,-3.29603877370516,13.789999961853,20.09,8.97999954223633,9.55999982357025,53.5494775163712,51.7893007830051,-360197700.774579,,2.25097035668335,3162916.0,50.4653530115676,-1.11034575437238,72.9146341463415,13.3,6.7,4.67117393976644,42.9038691663343,2.53647105450177,32.7674511368169,33.158,100.0,21.3157018082061,1.07189998644915,3.695956383408,25.0918587062542,24700.5815846899
LSO,2009,5.26628065286225,5.52202820126872,-1.25551462572604,1887363416.11193,948.359491246538,43.4837929777666,95.3507810222919,2.348138885593,,53.98,51.4199981689453,53.7499980926514,114.135284097975,44.7648489786527,91349553.1016211,10.4074790517822,3.1702004071629,1990135.0,65.5512187088274,0.151108893764884,44.146,19.858,104.2,100.0,77.0421607378129,6.15203749668969,11.034255599473,75.707,17.0,0.0159157147331234,0.108280702746809,0.266313577415487,33.3014531523054,3893.56407808413
LVA,2009,-4.47094188506063,-3.24279994207319,-14.2482833832782,24073218796.257,11240.4011993716,19.0407446144233,60.4671061191132,-9.66616773558192,17.5100002288818,38.4,8.75,7.75999975204468,44.198418232245,42.2140348572485,-150022148.439267,,7.79609872191539,2141669.0,34.4170376203256,-1.65102496759116,73.0804878048781,14.0,8.3,63.8534745914886,29.456666720234,3.20982496428423,18.7699873045463,32.186,100.0,5.05888235512488,2.78955515820877,3.43657219370239,20.9496280212093,25831.5532760756
LAO,2009,8.52690551722873,7.82490276260827,7.50177491260473,9133632385.08677,1485.47656215707,13.3794241963031,69.446792120652,-2.93207353275139,,66.45,72.6600036621094,84.3499984741211,46.8477565446,30.0830696753683,318598209.09,28.544004740948,-1.04359464037927,6148621.0,26.640472270364,1.67267369799569,63.797,7.574,71.7,100.0,9.39341421143848,24.2053770848508,5.89254766031196,70.525,67.3593978881836,,,0.413100752486294,25.1630937884516,
KGZ,2009,-0.471566601130149,8.40161605989968,2.8862945753759,5288431036.33614,982.377173171872,18.4315502857776,78.2805535552862,4.03530386157429,8.40999984741211,24.73,33.0099983215332,38.4400005340576,78.6808062104263,54.6983469575282,189377400.0,21.7404009845743,-4.31423685397737,5383300.0,28.0672575599583,1.20726564406139,69.1024390243903,6.7,31.6,92.1862311648471,55.3561001042753,18.7607374707352,6.65276329509906,64.716,99.5,3.40065461229958,1.62765199628751,1.25573537214754,23.6357293329934,2662.85739735151
KOR,2009,6.80482491783671,3.01298487281167,0.792698989518186,1180847317902.24,23948.4722438582,14.6606327784091,51.6704516049601,3.60864412572843,3.35999989509583,1.21,7.01000022888184,23.5099992752075,40.9482674584271,45.1853519113199,9021900000.0,1.96945202608971,3.50525819794571,49307835.0,508.013960436843,0.514682827535803,79.9682926829268,5.0,4.3,1.03769073406601,18.4937152276942,2.24055681194729,15.8252627240882,18.165,100.0,6.54303370361556,1.9064887741861,10.6806558156211,32.9053600052499,39806.6352366125
KEN,2009,8.05847360290906,0.232282744812977,3.30693981631089,51591422161.7176,1261.34851484322,13.5545947939366,72.4743424342465,27.6968163767013,9.60000038146973,78.35,60.939998626709,62.5100002288819,27.1702463211792,18.7749454916013,116257608.986359,-10.0960035655484,-3.98734965400946,40901798.0,71.8659697086833,2.7508537992605,59.932,7.948,59.9,55.2915129151291,47.9407527146221,16.2549814662286,9.66370313103982,76.817,23.0,4.20130504014462,1.96524408325836,0.286295483590893,18.386624667775,4010.47644739327
KAZ,2009,7.30000000016202,3.30000000021091,1.19999999942873,136588548165.103,8487.54482993118,11.6629260943621,47.5228195881535,4.69108507403161,6.55000019073486,1.31,29.0200004577637,31.2700007557869,33.9276450175618,41.8384224460915,14275888207.0145,,-3.5736907075915,16092822.0,5.96096677408601,1.98240805691531,68.39,8.88,22.5,8.73967729640452,78.0765640626736,6.14688498650048,10.6005111679075,43.245,100.0,69.514157362947,11.7030070174124,13.2736197921255,38.4314808509372,17364.9368858507
JOR,2009,2.31483422063046,7.23231896420855,5.02371007272669,32960837541.5358,4781.60509029776,20.921952678848,68.5395822681027,3.16159648072517,12.8999996185303,2.78,3.48000001907349,8.83999997377396,67.0765264759993,45.0754717111092,2413098591.5493,5.89858086102657,-5.06643525254431,6893258.0,77.6442667267403,5.00910265490608,73.266,3.849,20.7,0.483464125560538,11.5453931065555,3.23670988202659,2.26177066906961,15.072,99.4000015258789,0.561906843612745,9.08221567014082,2.9971313778495,27.7593443926756,17097.7600998757
JPN,2009,4.09791791930137,-1.22428900072828,-5.69323635882266,4052826324007.5,31651.0837739853,19.3337393097808,57.614119252012,-0.569564924624345,5.07000017166138,4.51,4.21000003814697,10.5400002002716,11.9706007858756,12.41956574798,12226471578.7439,2.30603261085953,2.75409583494435,128047000.0,351.294924554184,-0.0124946312294096,82.9314634146342,9.1,3.3,9.14571650806042,12.6447187928669,1.08231650645818,11.7805212620027,10.011,100.0,1.81331656588565,2.63029185657313,8.5982489278839,27.1112122235818,65749.2059049884
JAM,2009,-1.45714720947502,-0.811736703280815,-4.3453018579464,13942336039.1892,4986.81649379281,16.538645304637,80.3311127110522,11.6565049802064,7.30999994277954,7.51,18.0200004577637,36.8799988031388,52.4055281197991,34.4795962140846,485164640.147181,4.27696229240151,-9.30247054917293,2795839.0,258.156879039705,0.500923648630643,74.071,7.249,18.5,7.36698499317872,41.4589104339797,5.47226787895058,11.0803324099723,46.443,91.0267791748047,17.2367914033147,37.4724718537071,2.81847420915186,18.0908593404592,11788.825813697
ITA,2009,1.71329583916922,-0.962012840579291,-5.2809372082931,1868315968357.23,31615.2708145085,20.6786355974322,60.433053380875,1.67883895982297,7.75,12.54,3.69000005722046,18.2199996709824,23.0196000534853,22.3991617339964,16607196344.8457,3.02700909877606,-1.83691265703513,59095365.0,199.836888522173,0.455613449577732,81.6365853658537,10.0,4.1,24.0189363067266,47.2828843695683,1.80273854103193,23.6069498643978,31.791,100.0,3.55745573207024,1.7164894150913,6.71897021972187,21.8848000505181,80518.4147295619
ISR,2009,5.68470729269168,3.45885767016172,1.14297477996882,234473784400.326,31323.3120124407,22.7527161848407,56.2463334942041,3.97825766359614,9.52999973297119,8.46,1.35000002384186,7.56999988853931,30.6357078192401,33.122086941705,4606900000.0,,3.53656088977808,7485600.0,345.914972273567,2.39020733801215,81.4048780487805,5.2,4.7,0.179973821989529,24.1497227356747,1.85239806001822,14.0619223659889,8.23699999999999,100.0,0.0458749912954342,1.15208813405695,8.78085969821171,20.7460503579649,65472.2136802077
IRL,2009,1.75508074327075,-4.4865993139414,-5.10047112116175,205844367280.303,45386.4051550981,20.0406285492001,47.2755908924881,-4.61988671106278,12.6099996566772,5.3,5.59000015258789,12.0599996447563,80.0353254491411,93.5561688922869,53974309647.053,,-2.11779729016479,4535375.0,65.8350268544056,1.01566327592341,80.190243902439,6.3,4.3,14.6934687745905,66.6848599216142,0.558323857001811,6.71490782406735,38.658,100.0,0.706922444374235,0.799087082979991,8.94303147441854,25.6113842052104,89884.2399695064
IDN,2009,6.22385418062366,6.01370360009123,4.62887118256153,619291627728.719,2595.29875925407,9.58917814654342,58.7027563092215,8.27475243172853,6.1100001335144,38.18,40.4500007629395,58.3999996185302,21.3530017000775,24.1591196686279,4877369178.43651,5.74795209578427,1.9697705622352,238620554.0,127.093549519339,1.32921737939261,68.853,6.744,35.2,13.2330616046028,29.6135485180177,15.290148146172,12.5697795867845,50.866,93.5500030517578,28.2773498619135,9.09437717746705,1.63891995059347,47.6521225811621,5700.811723303
IND,2009,8.49758470158106,3.08669805953289,7.86188883303498,1415605275566.11,1162.49880786308,11.459667419745,55.9598884653931,7.04036543496747,,37.41,52.5,82.3200035095215,25.8723502686493,20.4005193744525,35581372929.6642,4.80859210832915,-1.95146414773762,1217726217.0,409.568919914301,1.41058271379931,66.244,7.602,61.4,15.6600552489802,60.5639061075814,16.7442701565521,53.1160134401098,69.413,75.0,13.5864051496825,6.31070592693835,1.28508361160037,31.1213721113498,5475.86922808128
ISL,2009,-2.83277491540855,2.20949641882098,-7.66380956025947,15774426999.3488,49527.3988280929,25.3037992142954,51.328246905333,10.8047085143171,7.21999979019165,74.69,4.82999992370605,8.1900001168251,40.674938132502,48.7198050779344,63588140.7547116,7.38502029270726,-9.01015827017163,318499.0,3.17704738154613,0.341241978970882,81.7512195121951,6.3,2.8,99.9881192824047,18.7032418952618,5.64274601892759,1.23690773067332,6.489,100.0,0.991646978305986,35.1152701752812,6.62482423836756,19.9439459789788,75838.1487536528
HUN,2009,1.08311866809517,1.00646477862141,-6.59547412907118,111923227694.593,11167.0294477602,22.0117463044305,53.4894019105102,4.20002707582458,10.0299997329712,12.29,4.6100001335144,7.2799998819828,70.7513672510192,74.1987938428359,-2792080129.12211,6.56126042552884,-0.680348472207858,10022650.0,110.710814094775,-0.154908813950621,73.9048780487805,13.0,6.2,8.06227024618469,63.8793770020987,3.05539686653643,50.6461946316138,31.54,100.0,2.46413041965744,1.23602660843956,4.77318874275645,25.0807429329862,24061.7663294225
HKG,2009,6.76766510876314,2.12788053899877,-2.45916077109693,250591279259.453,35938.4005362915,9.19165041931722,61.0889290008407,-0.375392388164997,5.26000022888184,0.11,0.239999994635582,7.40000006556511,170.262498907636,178.135055401704,54275707074.2543,5.39564723718563,9.88365417418541,6972800.0,6640.7619047619,0.215353334344996,82.7756097560976,5.9,,0.0025818444696891,5.71428571428571,0.0656925288308839,3.80952380952381,0.0,100.0,1.9405981440719,2.80739083433319,,6.87119744221016,74995.3370739811
HND,2009,3.73114034433009,4.23160011009342,-2.43162787988011,17004738346.4424,2086.27129507145,18.6997382744106,78.545140952327,7.65373242322937,3.28999996185303,51.33,35.5,39.9900007247925,57.3747551991386,39.5302508197518,494497450.521718,10.9529575160613,-3.8159630413154,8150780.0,72.8463669675574,2.10555497079655,73.061,4.578,24.4,44.7547169811321,28.5995173831442,10.8250414864446,9.1160961658772,48.775,78.2696838378906,6.17707347229059,3.90285624713461,0.990089254626455,26.0219596984677,7100.56772099106
